ID	tweet	label
or_test_01675	Magaalaan Fiichee ejjennoo kee baruu barbaadu Dhaabbata isa kamtu nuu mala isa jedhu beekuu hin dandeenye	negative
or_test_01676	Kana hin baranneBarataan ofisaafMaaf paartiin dhaabbanne	positive
or_test_01677	Jala bultii  sagantaa marii ABO fi uummataa AmbooAmbooOromiyaa  URL	neutral
or_test_01678	Xoophiyaaf naan fiigaa  jedhe hawwee  hin beekuyoo biyyi Oromiyaa  bilisaa bahate malee URL	positive
or_test_01679	Gatiin qubeef kanfalame laayyoo waan hin taaneef	neutral
or_test_01680	Afaan Oromoo qubeessuu irratti hirina guddaatu natti muldhataLet me know if you need tutor	neutral
or_test_01681	Anii yeroo kanattii nan gamada sababnii mall setaan yoo umanii nagaa argatee nagaan olee galuu kana callaa humtuu hin jiruu waan taeef	negative
or_test_01682	Oromiiyan biyya jeequmsaa Maa taste jettu anii akka kotii nama dhiiguman is a oromoo hin taiintu heddumatee jecha wolchanson dhigaan oromoofi hin taini giddutii adeemu dhabbachuu qaba	positive
or_test_01683	Akkasuma biyya gotaa  hedduu horattedha taus seen a ishii ballesanii sena hin tanen wamuu oromiiyan biyya if danddete bulutudha maaf saaba Biratii irikatuu jeetu kunii dadhabbii agarsiisa if has ilaallu	negative
or_test_01684	Ethiopia jedhamatu tunii motumma hin qabadii jettu garuu isini oromoon maal jechuu setu saa abban gaafa dhahe oromii IJA ballesa kanafuu Abiyyin oromoo too jibbe sabanii biira oromoo IJA ballesa  dokotar abiyyin maal jettu isiin	neutral
or_test_01685	JAWAR MOHAMMEDisa xiqqaadha kunisIjji Booyyee fi Karkarroo si hin arkin abbaa kiyya Naaf guddadhu  Deder Harerge Ethiopia URL	neutral
or_test_01686	Hanga feete burraaqi siif hin milkauGuyyaa barrii siif dhiyu jira gaafa sana ceerte manatti deebita	neutral
or_test_01687	Wanta ofii kee twitter fi fb irraatti maxxansitu qofa osoo hin tain kan namnii biroo maxxansu hordofi siif bua qabakeessattu kan Obboo Tayyee Dandaa Areedo  ilmaa macca fi tuulama Biyyoo goota Salaale	neutral
or_test_01688	Mali amma yonatti warri kadiree dhaka issa hin gurgurane Maloo injoo kaddiren Abiyi lafa Oromo gurgurtte fixem Mali filanoni boru otto tadhe	positive
or_test_01689	Calanqoo fi Aanoleef  qonnaan bultoota Baaleefi warra Tuulamaatiif Gumaa baasna duula jedhu dhagayuun keenyaa waan tokko Ani gumaa osoo hin taane  saba hunda waliin nagayaan jiraachuun fedha Atiis yoo sibaase gumaa baasi Garuu akkamiin gumaa baasuuf akka karoorfate strategy	neutral
or_test_01690	Try this lyricsGaaela Gooftaan EebbisuuBubbee fi qilleensi hin raasuu	negative
or_test_01691	Jaaloo ati garaa nama nyaachisuu kana hin dhiiftuu	neutral
or_test_01692	Anii keessaa hin jiruu  is probably the funniest line to me in Oromiffaa	negative
or_test_01693	Kalaas Hin milkooftanBBC News Afaan Oromoo  Milkeessaa Miidhagaa PhD Karoora dhokataafi ijaarsa seeraa alaan Finfinneefi Amaara waltuqsiisuuf hojjetamaa jira URL	neutral
or_test_01694	Murtoon isaa barfateera Maaliif Sabahimalee akka keenyaa like facebook Twitterkanaanis tau ejjennoosaa hin ibsatu Nutimmoo silaa share amp retweet gochuun miila tokkoon dhaabna ture	positive
or_test_01695	Wadalli Harree ishee dhaltuu Waraabessarraa hin buusisu jedhan Ani isuma mataasaaf na yaaddessa Nutihoo itti barreerra	negative
or_test_01696	Yoo kophee dhabne  miilla  keenya irraatti  Brand kophee barreeffachuu hin dadhabnu  URL	neutral
or_test_01697	Baga jala bultii kabaja Ayyaana Amajjii  1 geenye geessan  URL	negative
or_test_01698	Birhanu M Lenjiso amma sarara diimaa kuttee jirta Datan ati analyse goote fi conclusionn ati keettee bakka biraatii mitii PP keessaayyuu si ariisisa Ummataa oromoo kan mirga namoomaatiif masgiida gubateef mormuun Bullies sihii jedhu caala Bullyn hin jiruSuch arrogance URL	neutral
or_test_01699	Maaliif jecha ajjeesuLubbuu kabajamtuuIsii rabbiin fileeIlma namaaf laatuIsii lama hin tainTan deebitee hin dhufneDhimma baasuuf dhiisuuRabbiif maa hin dhiifneIlma namaa dhiisiiHin duin bineensiRakkattee isa deesseHarmeen maaliif boossiMilk	neutral
or_test_01700	Raagduun kanshee hin beektuu kan namaa raagdi URL	neutral
or_test_01701	ltltDanuu nama dinqaaTeenyee waan fannifneeGadi buusuu dadhabneKaanee ijaajjinee                                gtgtObbo Abbaa MalaaHabteGiyorgis Diinagdee	neutral
or_test_01702	Dhugaan hin dhoakatti malee hin baddu	neutral
or_test_01703	Ati yoo lola feete deem loli malee social mediarraa maal dalayda Nuti  wayita addunyaan fagaattetti qawweedhaan aangoo qabachuutti hin amannu	negative
or_test_01704	Seericha google godhi ni argatta Kana beekuun garuu nama hin dhibu	positive
or_test_01705	Qaamni hidhannoo fi uffata hidhannoo qabu kamiyyuu Ummatatti makamuu seerri waraana addunyaa ni dhorkasababni isaa bakka waraanni jiru lollo waan jiraatuuf ummanni akka hin miidhamneefi Teenya garuu yookiin hin loltu yookiin hin dhiistu ummatatti makamuudhan ummata ficcisiisti	neutral
or_test_01706	Boqqolloo muka tokkoNi qorqu moo hin falfaluuMaal abbaa ishee falfaluuQorqanii muka gatuuYoo biyya ormaa dhaqaniiNi kolfu moo hin dallanuMaal abbaa isheef dallanuKolfanii biyyaa baruu URL	positive
or_test_01707	Namuu gara dandeyuun ummata kenya wallagaa fi gujiitif sagalee tahu qabna kessaafu yeroo dhukkubni korona akkanatti hammate keessatti informationni isaan hin qaqqabu kanaafu internetiin fi silkiin ha banamu URL	neutral
or_test_01708	Dhiichisa kanarraa hin seessu	neutral
or_test_01709	hin taatu Kanaafuu duula Hashtags tau fala biraa barbaannee Jaal Abdiif sagalee haa taanu Mala malaa	neutral
or_test_01710	isin caalaa hin beeku Garuu qalbiin gadi nan teessu Gameeyyii Hangafoota  Qabsaaoota Bilisummaa Oromoo Kan akka Jaal Nadhii Gammadaa AG Dabbasaa Guyyooharammoo Jaal Abdii Raggaasaa dhabuun	neutral
or_test_01711	Si yaadachuu Ani hin dhiisuuItti aanseeBooya hin dhiisuuWould you mind adding little lyrics from Harkafuunee	neutral
or_test_01712	Oduu burjajesitaan  bankiin oromiyaa bankii adunyaan hin beknee waan taheef Warra birri gudaa qabdaan bafata banki Eth CBE kenyaa galfadhaa jedhu kun akkami dhiroo	neutral
or_test_01713	OMN doorsisoo siyaasaa akkanaatiif hin jilbiiffatu Inumaayyuu oogummaa hamileefii raawwiidalaggii duraanuu ittiin beekkamu daran cimsee kan itti fufu taa	neutral
or_test_01714	Jarana Nama Hin Hifachiisinaa ykn Hin Nuffisiisinaa Booddeen Kanaati Namarraa Of Qusadhaa URL	neutral
or_test_01715	Ergaa koronaa balaafamaan kun dhufe mana bahee hin beeku URL	negative
or_test_01716	Ambookoo Ambaa lafaa eenyuu walirraa hafaa jedhikaa	neutral
or_test_01717	Hin duunee hardhalle hin jiraaWaaqattuu na woliin jiraa  NekEmte Welega Ethiopia URL	neutral
or_test_01718	BBC News Afaan Oromoo  Miniyaapoolis Poolisoonni afur dua nama gurraachaa sababa taan ariaman URL	neutral
or_test_01719	Awwaay GalaaneeAwwaayi Galaa saamunaahinrafu maalan rafaagaraa namuraahin raafu maalan rafaagaraa naamuraa URL	neutral
or_test_01720	Namni akka simormu qarshii kumaatama hedduun sitti qaxaranii Facebook fi Twitter irra akka yaada kee morman godhamaa jira fakkaataa Atuu kana hin beettaa jedhee amana Jiraadhu abbaa qeerroo	neutral
or_test_01721	Tae dhaladhus mucaa hiyyesaTaeen dua Sooresa URL	neutral
or_test_01722	Harumayyuu miila dheereffachuuf  gadi baheen Neediin nadhaanee facemask koo faayidaa ala taasise	neutral
or_test_01723	Hin sodatin sabaa akka hin finne beyna itti futi nama jaalalaamp	neutral
or_test_01724	Nutimmoo Amazon hin qabnu Garuu DhangaaGumaata kana dhamdhamuu feena	negative
or_test_01725	Paartii siyaasaa dargaggoota keeysaawuu shamarran haalaan hirmaachisu hundeessuun barbaachisaadha Paartii siyaasaa fakkeessaa fi shiraan osoo hin taane beekumsaan sochoosu	positive
or_test_01726	Paartileen siyaasaaa amma jiran hundi dantaa aanfootiif malee dantaa ummataatiif akk bakka hin qabne karaa hedduu madaaluun ni dandaaama Yeroo takka takka sobaniit ummata maqaa kaasu Siyaasi dulloomaan kun dhaloot haraa hundaaf liqimfamaas hin jiru Yaada gaarii kaaste	negative
or_test_01727	OROMIYAA diignee  Xoophiyaa  hin ijaaruu URL	positive
or_test_01728	Biyyeen sitti haa salphattuHaaccee koo dua walirra hin dhowwan egaGumaan kee hin haftuRest in peace my Hero             URL	neutral
or_test_01729	Ayii jedhe hacaaluun Osoo qamar yusuf gaafas qarshi hamma haasayu san qabaatee jaartoleen isa wajji gaaeela diigdee hundi turte suni hundi sila dureeyyii hin taatu turtee Galgalaan salphachuudha kuni	negative
or_test_01730	Hin kuftuhin jigduYoomilleeOromiyaa shall be free URL	neutral
or_test_01731	Eenyummaan kee lafee dugdaa keetiEenyummaa kee hin beektu taanaan piilaastikaa qilleensaa irraa deemun garagaarummaa hin qabuu URL	neutral
or_test_01732	Aalamuddin Ammas Albuuda Oromiyaa keessa akka saamuf MIDROC  akka banamuuEeyyama Sooressa Oromoon qabdu Obboo Dinquu irraatti immoo Ololla ofuunAbadan hin tauWeStandWithHim URL	neutral
or_test_01733	Abbaan qabeenyaa OromooobboDinquu Dayyaasaa Gibira kaffaluu dhiisuu fi kaffaluu  ragaan armaan gadi ni agarsiisa URL	neutral
or_test_01734	Yaa Goofta kiyyaAbay Xaayyee iyyuu isaan tajaaba	neutral
or_test_01735	Remix Hoolaa gabaa keessa baasumAreedashe qabaniitoKolfaan muudi natti qabattemNarratti hin baru seeteto	negative
or_test_01736	Ni dandeessa Garuu seenaa kaleessa haraa akka irraa deebitte kaastu sif hin hayyaamnu Obboolleesso	neutral
or_test_01737	Ciminnii fi Guddinni qabsoo yaalii wal irraa hin cinneen qofa argaamaNapoleonHillDhiigni gootota  sanyii muka bilisummaati	negative
or_test_01738	Nama haadha mana Abbaan warraan jala dueetti galluu	neutral
or_test_01739	Gowwaa jaalatefi harreen dheebootee takkaLamanu waan quufaan itti hin fakkaatu URL	neutral
or_test_01740	Nutti taate madaa yoomillee hin qoorre URL	negative
or_test_01741	nama taate dogoggoraanis tau beeka nama yoo miite gaabbin ykn miirri sheena  ykn jeequmsi sammuu yoo sitti dhagahame ati foolii namumma ni qabda yoo akka nama waan tokko hin raawwatiniiti  boqonnaa sammuu qabaatte  namummaarra gad buutetta  siif beeyladaan tokkuma	negative
or_test_01742	Waaqa dhugaa dhugaa oromoo gadheen awwaalte ifatti nuuf baasi gantuu dhiiga keenyaa aangoo qabattee deebitee dhiiga keenya dhangalaaftu nurratti hin dhiisin  Nurraa kaasi ni dandeessaa kaasi waaqi	positive
or_test_01743	Haalli Fayyaa Jawar Hammaataa Deemaa jiraJawar ammas haala hamaa keessa jira Eda galgala gaggabee Gara kutaa ShamsudinTaha geessanii bishaan mataatti buusaa buleDubbiin Doctor Dhuunfaan haa yaalamu jedhee mannni murtii murteessees Pooliisiin Hojii irraa oolchuu dhorkera	neutral
or_test_01744	Nafxanyaan jala deemuu dhiistee osoo ol fuutee mataatti baatteeyyuu si hin amantuu hin dadhabin yaa Ashaagiree numa si wayyaa as deebii Qalbii jijjiiradhu dafii	neutral
or_test_01745	Kan Bara Kan Bara HegareeBarri Hareyni Hijra 1442 ArraJia Muharam kun Kan Zaalmi itti Buqqau Duaaii GodhaaYaa Allah NugargaariiZaalima Kan Akka Firaona fi isa fakkatu jia kana Ati Ummatarra kaafte Yaa Hayyu Yaa Qayyum  WSLLahu ALhi WSLMAmiiiin URL	neutral
or_test_01746	Jawar Mohammed  hanga ammaatti  yaala hin arganne	neutral
or_test_01747	Jawar akka yalamu mani murtii  heeyyame jenne daggachuun nura hin jirra tu  Mani sirreessaa yeroo bayyee ajaja mana murti hin raawwachiisu	neutral
or_test_01748	Haras Jawar fayyaa fi humna hin qabneen mana murtiiti dhiyaachuuf dirqameera	neutral
or_test_01749	Yaaa Takalaa Umaa dubiin hin tanee ammaa	neutral
or_test_01750	Adeemsi yakka qorannaa Jawaar faa irratti deemsifamaa jiru kan bara 1930oota keessa sirni NAZi HITLERiin geggeeffamu Reichstagitti raawateen wal fakkaata  Hayyuu seeraa Awol Kassim Allo	neutral
or_test_01751	Baddaa loomiin hurrumaGaangeen hin dhaltuu dhalte jedhaniiKan jiruuf barri darbeeKan duetti aduun dhiite jedhaniiSeenaa ofii himannu maleeOrmi nuu hin himu ni dua maleeMaaloomaaloomaalooOromoProtests HaacaaluuHundeessaa URL	neutral
or_test_01752	Miilaa fi mataa kee jidduu garaa garummaa jiru dhiphisuuf jedhee Onnee kee sana dagachuufiis jechoota kana dhageeffachuufiis hin dandeenye Hundaafuu hamtuukees hammaachuukees hin fadhu Keeyritti URL	neutral
or_test_01753	Yaa Dr Akkamitti walgayii buaa qabeessa Jetta Qabsaaotii Oromooni qabdu hundii Mana hidhaa osoo jiranuu Lakki nama osoo hin taane Waaquma si uume qofa sodaadhu seenaani si gaafataaThere will never be fruitful discussion nd competitive political parties	negative
or_test_01754	Hagoobara ukkaamsaa interneetii  jala banne baga wal agarree	negative
or_test_01755	Arra Waggaa 8 itti Geenye Twitter Fayyadamuun Hayyee kuniis Gaariidha Alhamdulillah Hayyee Yaadannoo Bartoota Kanaati Kessaafuu Umma Tiyya Akkasuma Dua Haacaaluu Qaroo Teenya OROMO Maraa Bifaan Midhagaa fi Billise Tiyya HundaafInshaAllah Rabbii Wajji URL	negative
or_test_01756	Yaa oromoo gabrumma takka gabromtee hin beknee gabromuuf demnaa Yoo cal janne walirrati ilaaleOromoon warabessan kan nyaatame motumma abiyi fi minilik kessa wan takka hin argiin arguu tenyaa numa ilaala	positive
or_test_01757	Obbo shimalis mata oromo gadii qabacistan homa hin jennu senani isin haa gafatu	positive
or_test_01758	Afaanumman jetuu issiin kaayyoon keessan oromiyaa diguudha malle ijaaruu hin bekktan URL	neutral
or_test_01759	Waaqni guraachi guddichi garaa garbaa tokichi maqaan dhibbaa dukkana bara darbe keessaa nu baase bara kan akka agarruuf nu taasise galanni guddaan isaaf haa tau Bari kun Oromoota hundaaf milki gaari haa fidu Ireecha Gaari URL	negative
or_test_01760	Baga jala bultii ayyaana irreessa bara 2013 ittiin nu gahe ittiin isiin gahe ummata oromoo maraaf kan barana kan bara hedduu nuuf ha godhu barrii golgamaan kun in darbafor all happy festival	negative
or_test_01761	haceen waan hin jedhin jiramoo haceee	neutral
or_test_01762	Osoo limit namaa eyyama gaafatamee dalachuu Taye Bara kana keessa namni tole jedhee dhalatu hin jiru URL	positive
or_test_01763	Harreen Dhuftanii  hin dagatinaaBooraa Siidaa Dabalee irraa bahee abbaa farda fakkaate Minilik URL	negative
or_test_01764	Haqani ummaata oromo akkaanat dabde hin haaftuu URL	positive
or_test_01765	Jawaar biyya ijaara malee biyya hin diigu URL	neutral
or_test_01766	Taye dandaa        taye hin dandau URL	neutral
or_test_01767	Hawwi namoota muraasa tahee hafa malee yomiyyu sirnaa darbetti hin debinuu jaal lamma magarsaa	neutral
or_test_01768	Uuuuuuuuuuuuuuuuuu silaa namuuu  masmaa kiyya hin qabu fataan jedhabboo endewum vocalin hojjadha qooy	negative
or_test_01769	must goFulbanaa 30 boda motumma nuf tahuu kardiin filachuu dadhabnuu median filachuu hin dadhabnuu	negative
or_test_01770	Iyaaseen iyyoodhaKan foolii shittoodha Si yaadeen barooda Si yaadeerakaa iyyaase luleeIyyaa si yaadaan bule URL	neutral
or_test_01771	DrShuggux Galataa otoo mana hidhaa bilxiginnaa hin seeniin  fi erga seenaanii  URL	neutral
or_test_01772	Abjuun Nafxanyaa kana tahu ibsaan malee waan isaanif hin milkahu	neutral
or_test_01773	Taakkee Jabaadhu olola gadi galoo hin dhagaiin ati dhugumaan nama Hojiiti Dhiira akka keetii baayeetu sodaata sodaan ammoo waca fida Kanaaf fuulduratti deemi	neutral
or_test_01774	Hin barihu seetee qaetti haajaa baateeQaanii tee beekkadhugaafa achii bariite	negative
or_test_01775	Obbo getachaa radaa dalbalatee qonodaltotaa issanii walii guyyaa hardhaa tona jala galanii jiruuinjifannoo kan sabaa baladhatii	positive
or_test_01776	Fuula duratti deemnaUlee dhugaa qabanneeWal hin gannu irbuudhaIrbuu dhiigaa kakanneeQottoo alagaan hin cittuHiddi Oromummaa keenyaJabaadhaa wal jabeessaaBakka yaadne ni geenya	neutral
or_test_01777	Dhagaha yaa ummata oromoo ummata bilxiginna kan sammun fayya hin qabne fi abjomaan jala inuma hin demnu didnuu immo gabrumma waggan hin bekamne jala galu kenyaFree all political prisoners URL	positive
or_test_01778	Harki harka hin nyaatu yoo haramu tae malee URL	neutral
or_test_01779	Jaamuu osoo hin taanee tauu sodaadhu yeroo hunda	neutral
or_test_01780	Yaa rabbi nuf baasi hidhamtotaa siyaasaa kenyaa hunda tokko hin hambisiin URL	neutral
or_test_01781	OromooEssa jirta oromoMalif usta oromoHin dhagahamuu oromoMaf caljatte oromoNin dhagaya nan jadhi oromoSi yaaden jira oromooSi dhebodheen jira oromoIsiin arguuf hawwen jira oromo URL	neutral
or_test_01782	Waaee mana waaqeffanaa ilaalcha keessa galchaa qormaata guddaa nutti aateettiilafa mootummaan qaburraa waldootaaf maa hin lane	neutral
or_test_01783	Waan biyyaarratti namanii tokkoo dubaatii hin jedhuu URL	neutral
or_test_01784	Lubbuun Haacaaluun Oromoof Qaaliidha Bishaan hidha Abbayyaa miti lubbuu Atileetota akka Fayyisaa hedduuyyu bakka hin buutu URL	negative
or_test_01785	Waan humnaan nurraa fudhatamee humnumaan deeffanna malee kadhannaan hin argannuuJaarraa Abbaagadaa URL	negative
or_test_01786	Hidha laga abbayaa irraa wanti duubbatti nu deebisu hin jiru Jabaadhaa yaa uummata itoophiyaa Namni dubbii hin beekne akka fedhetti haa dubbatu Nuti hojii keenya hanga galmaan geenyutti in hojjenna URL	negative
or_test_01787	Trump nama marataa wan dubatufii tan dhisuu hin beekneedhaa nama siyasaas hin beeknee fi seeraa iddil Addunyaa hin beekneedhaa	negative
or_test_01788	Mootummaan itiyoophiyaa hayyuu oromoo  beekaa oromoo Jawar Mohammed yoo mana hidhaatii gad hin dhiifne gaagaama biyyaatiif itti gaafatamaan biyya itiyoophiyaa jedhamtuu fi nama biyya sana bulchuudha  Gaaffii seenaa jalaa hin baatan URL	neutral
or_test_01789	AbiyAhmed nama nyaataa shororkeessaa hattuu akka sirna durii leellisu nurraa deemuu qaba URL	negative
or_test_01790	Nu hidhuu dandau Nu ajjesu dandauGaru qabso of dubaa debisuu hin dandaanjawar mahammad URL	neutral
or_test_01791	Hin fudhatin irraa dibaa  boru sii dhibaIttiiqaa Tafarii  URL	neutral
or_test_01792	Namichoo hin burjaajain waan dubbaattu iyyuu hin beektu	neutral
or_test_01793	Shanee fi ABO OLF KFO Hin barreen Haa bartu Oromoodha Martuu	neutral
or_test_01794	Ijoollee mettaa gamaMaal ijolleen wan fute hin galchinee2Sin dhiisuu naa dhiisin2Yoon si dhiise abbaakoo naa dhalchine         Cls keessaa taheen tokkof sirbaan oole haraI will mention that stalker next time if she dont give me any clue	neutral
or_test_01795	Faaya hin gatani akka badu ol kaayani oromo oromoproverbs mammaaksa tourism COVID19	neutral
or_test_01796	Godina Jimmaa Aanaa Limmuu kossaatti mariin nageenyaa fi haala yeroo irratti xiyyeeffate hoggantoota Oroomiyaa fi godinaatiin abbootii qabeenyaa Aanichaa waliin taasifame Mariin kun rakkoo nageenyaa namoota farra nageenya taaniin aanattii mudate furuuf kan kaayyeffate dha URL	positive
or_test_01797	JABAADHAA HARKA hin Kennan RABBIIN isini WAJJIN JIRAADhuma irratti MOOTUU URL	neutral
or_test_01798	Aadde Oroomiyaa Jaalatamtu biyyaaAabdin tiiyya sumaa Haalkaniifi guyyaaa Haalkaniifi guyyaaBeekkumsif guuddinniQabeeynifi barnoonniiBiyya ofiif yoo hin taaneMaali hikaan isaani yaa biyya tooMaali hiikaan isaani	neutral
or_test_01799	Hamma hangi beeku dabalaa dhufeen Hangi hin beekne heddu tauu isaa naaf galeAlbert Einstein URL	positive
or_test_01800	Ormi akka fedheeNi dhufas ni hafaaKan hin jijjiirramnee Uumaakoo si qofaa	neutral
or_test_01801	WorraGujiii Sabi Gujii jedhamu kun saba  seera gugurdaa ka namasaa Seera lafaa fi seera waaqa gadeen gadee Mukii fi Sareelleen Gujii Gurraacha Girjaa biratti seera mataa ifii qaddiAkkas jechuun mirgi dhala namaaHuman right fi ka Dimookiraasilleen kabajamadha URL	negative
or_test_01802	Hacee koo yoomuu si irraanfachuu hin dandau URL	negative
or_test_01803	Saba koo NadhagayiiSaba koo waldhagayiiSaba koo tokko tayiiSaba koo waliif tayiiTokkummaan ballo bayiiJabeeyfadhu irree kee Kunuunfadhu qomoo keeIjaari keeysoo keeBalleeysi dallaya jidduu keeHin cicciramin Hin qoqqoodaminHin gurguraminHin tahin qooda bineensaa	negative
or_test_01804	Sirni Gadaa bara mootummaa Abiy Ahmed  jiru Abbaa gadaa paartii badhaadhinaati yoo jedhe natti hin ulfaatu sababiin isaas bara sirni kun ummata Oromoo duguugaa jirutti callisuu jechuun sirnicha waliin tauudhaan Ummata oromoo duguugaa jira jechuudha URL	neutral
